Array Design Name	Illumina HumanRef-6 Expression BeadChip
Provider	Jack Zhu(zhujack@mail.nih.gov)
Comment[ArrayExpressAccession]	A-GEOD-7306
Comment[SecondaryAccession]	GPL7306
Comment[Description]	Array Manufacturer: Illumina Inc., Distribution: custom-commercial, Technology: oligonucleotide beads, The Sentrix Human-6 BeadChip can be used to study expression of over 47,000 human transcripts. Researchers can generate whole-genome expression profiles for 6 samples in parallel on a single BeadChip. Array is composed of 3 micron features with average feature redundancy of 30-fold . All features are QCed by sequential hybridizations process called array decoding. Probes are fully screened all-full-length 50-mers. Assay requires 50-100ng of total RNA input. Array content is based on RefSeq and additional space is occupied by targets selected from Unigene build 163 and Gnomon databases.<br>Reporter Database Entry [genbank] = RefSeq identifier LINK_PRE:http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Search&db=Nucleotide&term=
Comment[SubmittedName]	Illumina HumanRef-6 Expression BeadChip
Comment[Organism]	Homo sapiens
Comment[ArrayExpressReleaseDate]	2011-05-12
Printing Protocol	http://www.illumina.com/technology/platform/tech_plat_arraymfg.ilmn
Surface Type	
Substrate Type	
Term Source Name	genbank

Reporter Name	Comment[Target]	Reporter Database Entry [genbank]	Comment[SPOT_ID]
29649	hmm25563-S		Gnomon: hmm25563
29650	hmm25565-S		Gnomon: hmm25565
29651	hmm25567-S		Gnomon: hmm25567
29652	hmm25568-S		Gnomon: hmm25568
29653	hmm25570-S		Gnomon: hmm25570
29654	hmm25575-S		Gnomon: hmm25575
29655	hmm25578-S		Gnomon: hmm25578
29656	hmm25579-S		Gnomon: hmm25579
29657	hmm25590-S		Gnomon: hmm25590
29658	hmm25591-S		Gnomon: hmm25591
29659	hmm25592-S		Gnomon: hmm25592
29660	hmm25593-S		Gnomon: hmm25593
29661	hmm25594-S		Gnomon: hmm25594
29662	hmm25595-S		Gnomon: hmm25595
29663	hmm25597-S		Gnomon: hmm25597
29664	hmm25598-S		Gnomon: hmm25598
29665	hmm25599-S		Gnomon: hmm25599
29666	hmm25600-S		Gnomon: hmm25600
29667	hmm25601-S		Gnomon: hmm25601
29668	hmm25602-S		Gnomon: hmm25602
29669	hmm25603-S		Gnomon: hmm25603
29670	hmm25604-S		Gnomon: hmm25604
29671	hmm25605-S		Gnomon: hmm25605
29672	hmm25606-S		Gnomon: hmm25606
29673	hmm25608-S		Gnomon: hmm25608
29674	hmm25611-S		Gnomon: hmm25611
29675	hmm25612-S		Gnomon: hmm25612
29676	hmm25613-S		Gnomon: hmm25613
29677	hmm25614-S		Gnomon: hmm25614
29678	hmm25615-S		Gnomon: hmm25615
29679	hmm25616-S		Gnomon: hmm25616
29680	hmm25617-S		Gnomon: hmm25617
29681	hmm25618-S		Gnomon: hmm25618
29682	hmm25620-S		Gnomon: hmm25620
29683	hmm25621-S		Gnomon: hmm25621
29684	hmm25622-S		Gnomon: hmm25622
29685	hmm25624-S		Gnomon: hmm25624
29686	hmm25625-S		Gnomon: hmm25625
29687	hmm25626-S		Gnomon: hmm25626
29688	hmm25627-S		Gnomon: hmm25627
29689	hmm25628-S		Gnomon: hmm25628
29690	hmm25629-S		Gnomon: hmm25629
29691	hmm25630-S		Gnomon: hmm25630
29692	hmm25631-S		Gnomon: hmm25631
29693	hmm25632-S		Gnomon: hmm25632
29694	hmm25634-S		Gnomon: hmm25634
29695	hmm25635-S		Gnomon: hmm25635
29696	hmm25637-S		Gnomon: hmm25637
29697	hmm25638-S		Gnomon: hmm25638
29698	hmm25639-S		Gnomon: hmm25639
29699	hmm25642-S		Gnomon: hmm25642
29700	hmm25643-S		Gnomon: hmm25643
29701	hmm25644-S		Gnomon: hmm25644
29702	hmm25645-S		Gnomon: hmm25645
29703	hmm25646-S		Gnomon: hmm25646
29704	hmm25647-S		Gnomon: hmm25647
29705	hmm25649-S		Gnomon: hmm25649
29706	hmm25650-S		Gnomon: hmm25650
29707	hmm25655-S		Gnomon: hmm25655
29708	hmm25656-S		Gnomon: hmm25656
29709	hmm25658-S		Gnomon: hmm25658
29710	hmm25659-S		Gnomon: hmm25659
29711	hmm25660-S		Gnomon: hmm25660
29712	hmm25663-S		Gnomon: hmm25663
29713	hmm25665-S		Gnomon: hmm25665
29714	hmm25667-S		Gnomon: hmm25667
29715	hmm25670-S		Gnomon: hmm25670
29716	hmm25672-S		Gnomon: hmm25672
29717	hmm25673-S		Gnomon: hmm25673
29718	hmm25674-S		Gnomon: hmm25674
29719	hmm25677-S		Gnomon: hmm25677
29720	hmm25679-S		Gnomon: hmm25679
29721	hmm25680-S		Gnomon: hmm25680
29722	hmm25681-S		Gnomon: hmm25681
29723	hmm25682-S		Gnomon: hmm25682
29724	hmm25687-S		Gnomon: hmm25687
29725	hmm25688-S		Gnomon: hmm25688
29726	hmm25689-S		Gnomon: hmm25689
29727	hmm25690-S		Gnomon: hmm25690
29728	hmm25693-S		Gnomon: hmm25693
29729	hmm25694-S		Gnomon: hmm25694
29730	hmm25701-S		Gnomon: hmm25701
29731	hmm25705-S		Gnomon: hmm25705
29732	hmm25706-S		Gnomon: hmm25706
29733	hmm25709-S		Gnomon: hmm25709
29734	hmm25710-S		Gnomon: hmm25710
29735	hmm25711-S		Gnomon: hmm25711
29736	hmm25712-S		Gnomon: hmm25712
29737	hmm25715-S		Gnomon: hmm25715
29738	hmm25716-S		Gnomon: hmm25716
29739	hmm25717-S		Gnomon: hmm25717
29740	hmm25718-S		Gnomon: hmm25718
29741	hmm25721-S		Gnomon: hmm25721
29742	hmm25722-S		Gnomon: hmm25722
29743	hmm25724-S		Gnomon: hmm25724
29744	hmm25729-S		Gnomon: hmm25729
29745	hmm25731-S		Gnomon: hmm25731
29746	hmm25732-S		Gnomon: hmm25732
29747	hmm25733-S		Gnomon: hmm25733
29748	hmm25734-S		Gnomon: hmm25734
29749	hmm25735-S		Gnomon: hmm25735
29750	hmm25736-S		Gnomon: hmm25736
29751	hmm25737-S		Gnomon: hmm25737
29752	hmm25738-S		Gnomon: hmm25738
29753	hmm25741-S		Gnomon: hmm25741
29754	hmm25742-S		Gnomon: hmm25742
29755	hmm25747-S		Gnomon: hmm25747
29756	hmm25748-S		Gnomon: hmm25748
29757	hmm25749-S		Gnomon: hmm25749
29758	hmm25750-S		Gnomon: hmm25750
29759	hmm25751-S		Gnomon: hmm25751
29760	hmm25752-S		Gnomon: hmm25752
29761	hmm25755-S		Gnomon: hmm25755
29762	hmm25756-S		Gnomon: hmm25756
29763	hmm25757-S		Gnomon: hmm25757
29764	hmm25759-S		Gnomon: hmm25759
29765	hmm25762-S		Gnomon: hmm25762
29766	hmm25763-S		Gnomon: hmm25763
29767	hmm25765-S		Gnomon: hmm25765
29768	hmm25766-S		Gnomon: hmm25766
29769	hmm25767-S		Gnomon: hmm25767
29770	hmm25768-S		Gnomon: hmm25768
29771	hmm25769-S		Gnomon: hmm25769
29772	hmm25771-S		Gnomon: hmm25771
29773	hmm25775-S		Gnomon: hmm25775
29774	hmm25777-S		Gnomon: hmm25777
29775	hmm25778-S		Gnomon: hmm25778
29776	hmm25783-S		Gnomon: hmm25783
29777	hmm25784-S		Gnomon: hmm25784
29778	hmm25785-S		Gnomon: hmm25785
29779	hmm25786-S		Gnomon: hmm25786
29780	hmm25787-S		Gnomon: hmm25787
29781	hmm25789-S		Gnomon: hmm25789
29782	hmm25793-S		Gnomon: hmm25793
29783	hmm25797-S		Gnomon: hmm25797
29784	hmm25802-S		Gnomon: hmm25802
29785	hmm25806-S		Gnomon: hmm25806
29786	hmm25807-S		Gnomon: hmm25807
29787	hmm25812-S		Gnomon: hmm25812
29788	hmm25813-S		Gnomon: hmm25813
29789	hmm25814-S		Gnomon: hmm25814
29790	hmm25816-S		Gnomon: hmm25816
29791	hmm25825-S		Gnomon: hmm25825
29792	hmm25826-S		Gnomon: hmm25826
29793	hmm25830-S		Gnomon: hmm25830
29794	hmm25831-S		Gnomon: hmm25831
29795	hmm25832-S		Gnomon: hmm25832
29796	hmm25834-S		Gnomon: hmm25834
29797	hmm25835-S		Gnomon: hmm25835
29798	hmm25836-S		Gnomon: hmm25836
29799	hmm25837-S		Gnomon: hmm25837
29800	hmm25838-S		Gnomon: hmm25838
29801	hmm25839-S		Gnomon: hmm25839
29802	hmm25840-S		Gnomon: hmm25840
29803	hmm25842-S		Gnomon: hmm25842
29804	hmm25844-S		Gnomon: hmm25844
29805	hmm25845-S		Gnomon: hmm25845
29806	hmm25849-S		Gnomon: hmm25849
29807	hmm25851-S		Gnomon: hmm25851
29808	hmm25868-S		Gnomon: hmm25868
29809	hmm25870-S		Gnomon: hmm25870
29810	hmm25873-S		Gnomon: hmm25873
29811	hmm25879-S		Gnomon: hmm25879
29812	hmm25880-S		Gnomon: hmm25880
29813	hmm25887-S		Gnomon: hmm25887
29814	hmm25893-S		Gnomon: hmm25893
29815	hmm25894-S		Gnomon: hmm25894
29816	hmm25895-S		Gnomon: hmm25895
29817	hmm25896-S		Gnomon: hmm25896
29818	hmm25900-S		Gnomon: hmm25900
29819	hmm25905-S		Gnomon: hmm25905
29820	hmm25906-S		Gnomon: hmm25906
29821	hmm25911-S		Gnomon: hmm25911
29822	hmm25912-S		Gnomon: hmm25912
29823	hmm25913-S		Gnomon: hmm25913
29824	hmm25914-S		Gnomon: hmm25914
29825	hmm25915-S		Gnomon: hmm25915
29826	hmm25917-S		Gnomon: hmm25917
29827	hmm25919-S		Gnomon: hmm25919
29828	hmm25920-S		Gnomon: hmm25920
29829	hmm25921-S		Gnomon: hmm25921
29830	hmm25922-S		Gnomon: hmm25922
29831	hmm25924-S		Gnomon: hmm25924
29832	hmm25925-S		Gnomon: hmm25925
29833	hmm25926-S		Gnomon: hmm25926
29834	hmm25927-S		Gnomon: hmm25927
29835	hmm25934-S		Gnomon: hmm25934
29836	hmm25935-S		Gnomon: hmm25935
29837	hmm25937-S		Gnomon: hmm25937
29838	hmm25938-S		Gnomon: hmm25938
29839	hmm25940-S		Gnomon: hmm25940
29840	hmm25942-S		Gnomon: hmm25942
29841	hmm25946-S		Gnomon: hmm25946
29842	hmm25948-S		Gnomon: hmm25948
29843	hmm25951-S		Gnomon: hmm25951
29844	hmm25952-S		Gnomon: hmm25952
29845	hmm25954-S		Gnomon: hmm25954
29846	hmm25956-S		Gnomon: hmm25956
29847	hmm25957-S		Gnomon: hmm25957
29848	hmm25958-S		Gnomon: hmm25958
29849	hmm25959-S		Gnomon: hmm25959
29850	hmm25960-S		Gnomon: hmm25960
29851	hmm25962-S		Gnomon: hmm25962
29852	hmm25966-S		Gnomon: hmm25966
29853	hmm25971-S		Gnomon: hmm25971
29854	hmm25975-S		Gnomon: hmm25975
29855	hmm25980-S		Gnomon: hmm25980
29856	hmm25983-S		Gnomon: hmm25983
29857	hmm25985-S		Gnomon: hmm25985
29858	hmm25986-S		Gnomon: hmm25986
29859	hmm25991-S		Gnomon: hmm25991
29860	hmm25997-S		Gnomon: hmm25997
29861	hmm25998-S		Gnomon: hmm25998
29862	hmm26001-S		Gnomon: hmm26001
29863	hmm26002-S		Gnomon: hmm26002
29864	hmm26005-S		Gnomon: hmm26005
29865	hmm26011-S		Gnomon: hmm26011
29866	hmm26012-S		Gnomon: hmm26012
29867	hmm26014-S		Gnomon: hmm26014
29868	hmm26015-S		Gnomon: hmm26015
29869	hmm26016-S		Gnomon: hmm26016
29870	hmm26017-S		Gnomon: hmm26017
29871	hmm26018-S		Gnomon: hmm26018
29872	hmm26019-S		Gnomon: hmm26019
29873	hmm26020-S		Gnomon: hmm26020
29874	hmm26021-S		Gnomon: hmm26021
29875	hmm26022-S		Gnomon: hmm26022
29876	hmm26023-S		Gnomon: hmm26023
29877	hmm26024-S		Gnomon: hmm26024
29878	hmm26025-S		Gnomon: hmm26025
29879	hmm26026-S		Gnomon: hmm26026
29880	hmm26027-S		Gnomon: hmm26027
29881	hmm26028-S		Gnomon: hmm26028
29882	hmm26029-S		Gnomon: hmm26029
29883	hmm26033-S		Gnomon: hmm26033
29884	hmm26034-S		Gnomon: hmm26034
29885	hmm26035-S		Gnomon: hmm26035
29886	hmm26037-S		Gnomon: hmm26037
29887	hmm26038-S		Gnomon: hmm26038
29888	hmm26039-S		Gnomon: hmm26039
29889	hmm26041-S		Gnomon: hmm26041
29890	hmm26044-S		Gnomon: hmm26044
29891	hmm26045-S		Gnomon: hmm26045
29892	hmm26047-S		Gnomon: hmm26047
29893	hmm26050-S		Gnomon: hmm26050
29894	hmm26051-S		Gnomon: hmm26051
29895	hmm26052-S		Gnomon: hmm26052
29896	hmm26053-S		Gnomon: hmm26053
29897	hmm26057-S		Gnomon: hmm26057
29898	hmm26058-S		Gnomon: hmm26058
29899	hmm26063-S		Gnomon: hmm26063
29900	hmm26068-S		Gnomon: hmm26068
29901	hmm26070-S		Gnomon: hmm26070
29902	hmm26073-S		Gnomon: hmm26073
29903	hmm26075-S		Gnomon: hmm26075
29904	hmm26076-S		Gnomon: hmm26076
29905	hmm26077-S		Gnomon: hmm26077
29906	hmm26078-S		Gnomon: hmm26078
29907	hmm26079-S		Gnomon: hmm26079
29908	hmm26080-S		Gnomon: hmm26080
29909	hmm26082-S		Gnomon: hmm26082
29910	hmm26084-S		Gnomon: hmm26084
29911	hmm26085-S		Gnomon: hmm26085
29912	hmm26087-S		Gnomon: hmm26087
29913	hmm26088-S		Gnomon: hmm26088
29914	hmm26089-S		Gnomon: hmm26089
29915	hmm26090-S		Gnomon: hmm26090
29916	hmm26091-S		Gnomon: hmm26091
29917	hmm26092-S		Gnomon: hmm26092
29918	hmm26093-S		Gnomon: hmm26093
29919	hmm26094-S		Gnomon: hmm26094
29920	hmm26095-S		Gnomon: hmm26095
29921	hmm26096-S		Gnomon: hmm26096
29922	hmm26100-S		Gnomon: hmm26100
29923	hmm26102-S		Gnomon: hmm26102
29924	hmm26103-S		Gnomon: hmm26103
29925	hmm26108-S		Gnomon: hmm26108
29926	hmm26114-S		Gnomon: hmm26114
29927	hmm26115-S		Gnomon: hmm26115
29928	hmm26118-S		Gnomon: hmm26118
29929	hmm26120-S		Gnomon: hmm26120
29930	hmm26121-S		Gnomon: hmm26121
29931	hmm26122-S		Gnomon: hmm26122
29932	hmm26124-S		Gnomon: hmm26124
29933	hmm26125-S		Gnomon: hmm26125
29934	hmm26128-S		Gnomon: hmm26128
29935	hmm26131-S		Gnomon: hmm26131
29936	hmm26135-S		Gnomon: hmm26135
29937	hmm26141-S		Gnomon: hmm26141
29938	hmm26145-S		Gnomon: hmm26145
29939	hmm26146-S		Gnomon: hmm26146
29940	hmm26147-S		Gnomon: hmm26147
29941	hmm26149-S		Gnomon: hmm26149
29942	hmm26150-S		Gnomon: hmm26150
29943	hmm26155-S		Gnomon: hmm26155
29944	hmm26157-S		Gnomon: hmm26157
29945	hmm26158-S		Gnomon: hmm26158
29946	hmm26159-S		Gnomon: hmm26159
29947	hmm26163-S		Gnomon: hmm26163
29948	hmm26167-S		Gnomon: hmm26167
29949	hmm26173-S		Gnomon: hmm26173
29950	hmm26174-S		Gnomon: hmm26174
29951	hmm26175-S		Gnomon: hmm26175
29952	hmm26177-S		Gnomon: hmm26177
29953	hmm26179-S		Gnomon: hmm26179
29954	hmm26180-S		Gnomon: hmm26180
29955	hmm26181-S		Gnomon: hmm26181
29956	hmm26182-S		Gnomon: hmm26182
29957	hmm26187-S		Gnomon: hmm26187
29958	hmm26188-S		Gnomon: hmm26188
29959	hmm26189-S		Gnomon: hmm26189
29960	hmm26191-S		Gnomon: hmm26191
29961	hmm26192-S		Gnomon: hmm26192
29962	hmm26193-S		Gnomon: hmm26193
29963	hmm26194-S		Gnomon: hmm26194
29964	hmm26197-S		Gnomon: hmm26197
29965	hmm26198-S		Gnomon: hmm26198
29966	hmm26199-S		Gnomon: hmm26199
29967	hmm26203-S		Gnomon: hmm26203
29968	hmm26204-S		Gnomon: hmm26204
29969	hmm26209-S		Gnomon: hmm26209
29970	hmm26212-S		Gnomon: hmm26212
29971	hmm26214-S		Gnomon: hmm26214
29972	hmm26216-S		Gnomon: hmm26216
29973	hmm26219-S		Gnomon: hmm26219
29974	hmm26220-S		Gnomon: hmm26220
29975	hmm26221-S		Gnomon: hmm26221
29976	hmm26222-S		Gnomon: hmm26222
29977	hmm26223-S		Gnomon: hmm26223
29978	hmm26224-S		Gnomon: hmm26224
29979	hmm26225-S		Gnomon: hmm26225
29980	hmm26227-S		Gnomon: hmm26227
29981	hmm26228-S		Gnomon: hmm26228
29982	hmm26229-S		Gnomon: hmm26229
29983	hmm26230-S		Gnomon: hmm26230
29984	hmm26231-S		Gnomon: hmm26231
29985	hmm26232-S		Gnomon: hmm26232
29986	hmm26233-S		Gnomon: hmm26233
29987	hmm26234-S		Gnomon: hmm26234
29988	hmm26235-S		Gnomon: hmm26235
29989	hmm26236-S		Gnomon: hmm26236
29990	hmm26237-S		Gnomon: hmm26237
29991	hmm26240-S		Gnomon: hmm26240
29992	hmm26241-S		Gnomon: hmm26241
29993	hmm26242-S		Gnomon: hmm26242
29994	hmm26244-S		Gnomon: hmm26244
29995	hmm26248-S		Gnomon: hmm26248
29996	hmm26249-S		Gnomon: hmm26249
29997	hmm26250-S		Gnomon: hmm26250
29998	hmm26251-S		Gnomon: hmm26251
29999	hmm26253-S		Gnomon: hmm26253
30000	hmm26254-S		Gnomon: hmm26254
30001	hmm26256-S		Gnomon: hmm26256
30002	hmm26258-S		Gnomon: hmm26258
30003	hmm26259-S		Gnomon: hmm26259
30004	hmm26260-S		Gnomon: hmm26260
30005	hmm26261-S		Gnomon: hmm26261
30006	hmm26262-S		Gnomon: hmm26262
30007	hmm26264-S		Gnomon: hmm26264
30008	hmm26265-S		Gnomon: hmm26265
30009	hmm26266-S		Gnomon: hmm26266
30010	hmm26267-S		Gnomon: hmm26267
30011	hmm26268-S		Gnomon: hmm26268
30012	hmm26269-S		Gnomon: hmm26269
30013	hmm26270-S		Gnomon: hmm26270
30014	hmm26273-S		Gnomon: hmm26273
30015	hmm26274-S		Gnomon: hmm26274
30016	hmm26279-S		Gnomon: hmm26279
30017	hmm26280-S		Gnomon: hmm26280
30018	hmm26283-S		Gnomon: hmm26283
30019	hmm26285-S		Gnomon: hmm26285
30020	hmm26290-S		Gnomon: hmm26290
30021	hmm26291-S		Gnomon: hmm26291
30022	hmm26294-S		Gnomon: hmm26294
30023	hmm26297-S		Gnomon: hmm26297
30024	hmm26298-S		Gnomon: hmm26298
30025	hmm26300-S		Gnomon: hmm26300
30026	hmm26304-S		Gnomon: hmm26304
30027	hmm26305-S		Gnomon: hmm26305
30028	hmm26307-S		Gnomon: hmm26307
30029	hmm26310-S		Gnomon: hmm26310
30030	hmm26318-S		Gnomon: hmm26318
30031	hmm26319-S		Gnomon: hmm26319
30032	hmm26320-S		Gnomon: hmm26320
30033	hmm26321-S		Gnomon: hmm26321
30034	hmm26324-S		Gnomon: hmm26324
30035	hmm26325-S		Gnomon: hmm26325
30036	hmm26326-S		Gnomon: hmm26326
30037	hmm26327-S		Gnomon: hmm26327
30038	hmm26328-S		Gnomon: hmm26328
30039	hmm26329-S		Gnomon: hmm26329
30040	hmm26331-S		Gnomon: hmm26331
30041	hmm26332-S		Gnomon: hmm26332
30042	hmm26334-S		Gnomon: hmm26334
30043	hmm26335-S		Gnomon: hmm26335
30044	hmm26336-S		Gnomon: hmm26336
30045	hmm26337-S		Gnomon: hmm26337
30046	hmm26338-S		Gnomon: hmm26338
30047	hmm26340-S		Gnomon: hmm26340
30048	hmm26341-S		Gnomon: hmm26341
30049	hmm26342-S		Gnomon: hmm26342
30050	hmm26346-S		Gnomon: hmm26346
30051	hmm26347-S		Gnomon: hmm26347
30052	hmm26348-S		Gnomon: hmm26348
30053	hmm26349-S		Gnomon: hmm26349
30054	hmm26350-S		Gnomon: hmm26350
30055	hmm26351-S		Gnomon: hmm26351
30056	hmm26352-S		Gnomon: hmm26352
30057	hmm26354-S		Gnomon: hmm26354
30058	hmm26355-S		Gnomon: hmm26355
30059	hmm26356-S		Gnomon: hmm26356
30060	hmm26359-S		Gnomon: hmm26359
30061	hmm26360-S		Gnomon: hmm26360
30062	hmm26361-S		Gnomon: hmm26361
30063	hmm26362-S		Gnomon: hmm26362
30064	hmm26363-S		Gnomon: hmm26363
30065	hmm26364-S		Gnomon: hmm26364
30066	hmm26365-S		Gnomon: hmm26365
30067	hmm26366-S		Gnomon: hmm26366
30068	hmm26367-S		Gnomon: hmm26367
30069	hmm26370-S		Gnomon: hmm26370
30070	hmm26371-S		Gnomon: hmm26371
30071	hmm26373-S		Gnomon: hmm26373
30072	hmm26376-S		Gnomon: hmm26376
30073	hmm26377-S		Gnomon: hmm26377
30074	hmm26379-S		Gnomon: hmm26379
30075	hmm26381-S		Gnomon: hmm26381
30076	hmm26383-S		Gnomon: hmm26383
30077	hmm26385-S		Gnomon: hmm26385
30078	hmm26386-S		Gnomon: hmm26386
30079	hmm26387-S		Gnomon: hmm26387
30080	hmm26388-S		Gnomon: hmm26388
30081	hmm26391-S		Gnomon: hmm26391
30082	hmm26393-S		Gnomon: hmm26393
30083	hmm26397-S		Gnomon: hmm26397
30084	hmm26398-S		Gnomon: hmm26398
30085	hmm26399-S		Gnomon: hmm26399
30086	hmm26401-S		Gnomon: hmm26401
30087	hmm26403-S		Gnomon: hmm26403
30088	hmm26404-S		Gnomon: hmm26404
30089	hmm26405-S		Gnomon: hmm26405
30090	hmm26406-S		Gnomon: hmm26406
30091	hmm26407-S		Gnomon: hmm26407
30092	hmm26408-S		Gnomon: hmm26408
30093	hmm26409-S		Gnomon: hmm26409
30094	hmm26412-S		Gnomon: hmm26412
30095	hmm26415-S		Gnomon: hmm26415
30096	hmm26418-S		Gnomon: hmm26418
30097	hmm26420-S		Gnomon: hmm26420
30098	hmm26440-S		Gnomon: hmm26440
30099	hmm26464-S		Gnomon: hmm26464
30100	hmm26466-S		Gnomon: hmm26466
30101	hmm26468-S		Gnomon: hmm26468
30102	hmm26473-S		Gnomon: hmm26473
30103	hmm26475-S		Gnomon: hmm26475
30104	hmm26478-S		Gnomon: hmm26478
30105	hmm26479-S		Gnomon: hmm26479
30106	hmm26482-S		Gnomon: hmm26482
30107	hmm26488-S		Gnomon: hmm26488
30108	hmm26489-S		Gnomon: hmm26489
30109	hmm26490-S		Gnomon: hmm26490
30110	hmm26492-S		Gnomon: hmm26492
30111	hmm26494-S		Gnomon: hmm26494
30112	hmm26495-S		Gnomon: hmm26495
30113	hmm26496-S		Gnomon: hmm26496
30114	hmm26497-S		Gnomon: hmm26497
30115	hmm26499-S		Gnomon: hmm26499
30116	hmm26501-S		Gnomon: hmm26501
30117	hmm26502-S		Gnomon: hmm26502
30118	hmm26503-S		Gnomon: hmm26503
30119	hmm26506-S		Gnomon: hmm26506
30120	hmm26511-S		Gnomon: hmm26511
30121	hmm26514-S		Gnomon: hmm26514
30122	hmm26516-S		Gnomon: hmm26516
30123	hmm26537-S		Gnomon: hmm26537
30124	hmm26539-S		Gnomon: hmm26539
30125	hmm26543-S		Gnomon: hmm26543
30126	hmm26544-S		Gnomon: hmm26544
30127	hmm26545-S		Gnomon: hmm26545
30128	hmm26547-S		Gnomon: hmm26547
30129	hmm26549-S		Gnomon: hmm26549
30130	hmm26553-S		Gnomon: hmm26553
30131	hmm26556-S		Gnomon: hmm26556
30132	hmm26560-S		Gnomon: hmm26560
30133	hmm26565-S		Gnomon: hmm26565
30134	hmm26568-S		Gnomon: hmm26568
30135	hmm26569-S		Gnomon: hmm26569
30136	hmm2656-S		Gnomon: hmm2656
30137	hmm26570-S		Gnomon: hmm26570
30138	hmm26573-S		Gnomon: hmm26573
30139	hmm26575-S		Gnomon: hmm26575
30140	hmm26576-S		Gnomon: hmm26576
30141	hmm26579-S		Gnomon: hmm26579
30142	hmm26580-S		Gnomon: hmm26580
30143	hmm26581-S		Gnomon: hmm26581
30144	hmm26582-S		Gnomon: hmm26582
30145	hmm26584-S		Gnomon: hmm26584
30146	hmm26585-S		Gnomon: hmm26585
30147	hmm26586-S		Gnomon: hmm26586
30148	hmm26587-S		Gnomon: hmm26587
30149	hmm26588-S		Gnomon: hmm26588
30150	hmm26591-S		Gnomon: hmm26591
30151	hmm26593-S		Gnomon: hmm26593
30152	hmm26595-S		Gnomon: hmm26595
30153	hmm26597-S		Gnomon: hmm26597
30154	hmm26600-S		Gnomon: hmm26600
30155	hmm26601-S		Gnomon: hmm26601
30156	hmm26602-S		Gnomon: hmm26602
30157	hmm26603-S		Gnomon: hmm26603
30158	hmm26605-S		Gnomon: hmm26605
30159	hmm26606-S		Gnomon: hmm26606
30160	hmm26607-S		Gnomon: hmm26607
30161	hmm26608-S		Gnomon: hmm26608
30162	hmm26609-S		Gnomon: hmm26609
30163	hmm26610-S		Gnomon: hmm26610
30164	hmm26611-S		Gnomon: hmm26611
30165	hmm26613-S		Gnomon: hmm26613
30166	hmm26614-S		Gnomon: hmm26614
30167	hmm26615-S		Gnomon: hmm26615
30168	hmm26616-S		Gnomon: hmm26616
30169	hmm26617-S		Gnomon: hmm26617
30170	hmm26618-S		Gnomon: hmm26618
30171	hmm26619-S		Gnomon: hmm26619
30172	hmm26620-S		Gnomon: hmm26620
30173	hmm26622-S		Gnomon: hmm26622
30174	hmm26624-S		Gnomon: hmm26624
30175	hmm26625-S		Gnomon: hmm26625
30176	hmm26627-S		Gnomon: hmm26627
30177	hmm26628-S		Gnomon: hmm26628
30178	hmm26630-S		Gnomon: hmm26630
30179	hmm26631-S		Gnomon: hmm26631
30180	hmm26632-S		Gnomon: hmm26632
30181	hmm26633-S		Gnomon: hmm26633
30182	hmm26638-S		Gnomon: hmm26638
30183	hmm26640-S		Gnomon: hmm26640
30184	hmm26641-S		Gnomon: hmm26641
30185	hmm26642-S		Gnomon: hmm26642
30186	hmm26644-S		Gnomon: hmm26644
30187	hmm26645-S		Gnomon: hmm26645
30188	hmm26649-S		Gnomon: hmm26649
30189	hmm26650-S		Gnomon: hmm26650
30190	hmm26651-S		Gnomon: hmm26651
30191	hmm26652-S		Gnomon: hmm26652
30192	hmm26653-S		Gnomon: hmm26653
30193	hmm26655-S		Gnomon: hmm26655
30194	hmm26656-S		Gnomon: hmm26656
30195	hmm26657-S		Gnomon: hmm26657
30196	hmm26658-S		Gnomon: hmm26658
30197	hmm26659-S		Gnomon: hmm26659
30198	hmm26660-S		Gnomon: hmm26660
30199	hmm26661-S		Gnomon: hmm26661
30200	hmm26662-S		Gnomon: hmm26662
30201	hmm26663-S		Gnomon: hmm26663
30202	hmm26664-S		Gnomon: hmm26664
30203	hmm26665-S		Gnomon: hmm26665
30204	hmm26666-S		Gnomon: hmm26666
30205	hmm26670-S		Gnomon: hmm26670
30206	hmm26672-S		Gnomon: hmm26672
30207	hmm26674-S		Gnomon: hmm26674
30208	hmm26675-S		Gnomon: hmm26675
30209	hmm26678-S		Gnomon: hmm26678
30210	hmm26679-S		Gnomon: hmm26679
30211	hmm26680-S		Gnomon: hmm26680
30212	hmm26681-S		Gnomon: hmm26681
30213	hmm26683-S		Gnomon: hmm26683
30214	hmm26684-S		Gnomon: hmm26684
30215	hmm26687-S		Gnomon: hmm26687
30216	hmm26688-S		Gnomon: hmm26688
30217	hmm26689-S		Gnomon: hmm26689
30218	hmm26690-S		Gnomon: hmm26690
30219	hmm26692-S		Gnomon: hmm26692
30220	hmm26694-S		Gnomon: hmm26694
30221	hmm26695-S		Gnomon: hmm26695
30222	hmm26696-S		Gnomon: hmm26696
30223	hmm26697-S		Gnomon: hmm26697
30224	hmm26698-S		Gnomon: hmm26698
30225	hmm26702-S		Gnomon: hmm26702
30226	hmm26709-S		Gnomon: hmm26709
30227	hmm26710-S		Gnomon: hmm26710
30228	hmm26712-S		Gnomon: hmm26712
30229	hmm26713-S		Gnomon: hmm26713
